,year,quarter,source_pdf,question_number,question,analyst_name,analyst_company,answer_number,answer,banker_name,banker_company,qa_thread_id
71,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,7.0,"Just a couple.  I guess the first one is costs.  What can you do with costs in a falling rate environment?  Because you’ve talked about management actions; I guess the reason I’m asking is because this year I believe all -in it’s about 7% year -on-year, and of course it includes a lot of one -offs like levies in this quarter and SVB earlier in the year, but on the basis that it crept up from plus 2% year -on-year, which is I think the first slide you talked about, the 2023 guidance, t o the end result being something like 6%, 7%.  I’m just wondering what levers you have in your cost management action pocket to combat costs if revenue were to disappoint?  That’s number one. The second question is I think we all talked a lot about what mig ht happen to revenues in various rate environments.  Also, just thank you for the disclosures on the structural hedge.  I guess stepping back a little bit from that, just a couple of clarifications.  In a falling rate environment, how would you expect things like customer behaviour to respond?  Things like deposit mix shift like in Hong Kong.  I guess the mix shift towards term happened quite a lot faster in Hong Kong versus the UK on the way up, and it’s still ongoing from the disclosures today.  If rates  were to turn, would you expect that flip back to be pretty quick, we’re still in a pretty high rate environment, or do you still expect the mix shift to continue? I think you talked about things like capital markets might outperform in a falling rate environment.  I guess, on an underlying basis, just how do you see that?  Because capital markets and loan growth, etc, I guess a lot of it’s also to do with the underlying GDP as well, and there’s still a lot of uncertainty on the horizon.  So, even if rates we re to come down, just how quickly do you think these benefits can come through?",Perlie Mong,KBW,5.0,"The pace at which we can get back down to that target is going to be dictated by two things: the capacity of the market to take buybacks and, second, are there alternative uses of that capi tal to support growth?  But I think it’s fair to say there’s going to be excess of our CET1 over our target range, more in the near term because possibly the capacity of the market to take the volume of buybacks that could be done.",Noel Quinn,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q7
72,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,7.0,"Just a couple.  I guess the first one is costs.  What can you do with costs in a falling rate environment?  Because you’ve talked about management actions; I guess the reason I’m asking is because this year I believe all -in it’s about 7% year -on-year, and of course it includes a lot of one -offs like levies in this quarter and SVB earlier in the year, but on the basis that it crept up from plus 2% year -on-year, which is I think the first slide you talked about, the 2023 guidance, t o the end result being something like 6%, 7%.  I’m just wondering what levers you have in your cost management action pocket to combat costs if revenue were to disappoint?  That’s number one. The second question is I think we all talked a lot about what mig ht happen to revenues in various rate environments.  Also, just thank you for the disclosures on the structural hedge.  I guess stepping back a little bit from that, just a couple of clarifications.  In a falling rate environment, how would you expect things like customer behaviour to respond?  Things like deposit mix shift like in Hong Kong.  I guess the mix shift towards term happened quite a lot faster in Hong Kong versus the UK on the way up, and it’s still ongoing from the disclosures today.  If rates  were to turn, would you expect that flip back to be pretty quick, we’re still in a pretty high rate environment, or do you still expect the mix shift to continue? I think you talked about things like capital markets might outperform in a falling rate environment.  I guess, on an underlying basis, just how do you see that?  Because capital markets and loan growth, etc, I guess a lot of it’s also to do with the underlying GDP as well, and there’s still a lot of uncertainty on the horizon.  So, even if rates we re to come down, just how quickly do you think these benefits can come through?",Perlie Mong,KBW,6.0,"In the strategic areas, certainly – the areas we called out, such as foreign exchange, such as payments, such as supporting trade.  We do expect also growth in, as Noel mentioned earlier, capital market s activity if and when rates come down.  We see progress in this area of the fee  income space.  Clearly, GB&M has focused itself and the message is that, in the areas where they’re focusing strategically – yes. In the areas where they have exited or are downsizing, then this would be non -strategic areas that they would continue doing d ownsizing.",Georges Elhedery,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q7
73,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,7.0,"Just a couple.  I guess the first one is costs.  What can you do with costs in a falling rate environment?  Because you’ve talked about management actions; I guess the reason I’m asking is because this year I believe all -in it’s about 7% year -on-year, and of course it includes a lot of one -offs like levies in this quarter and SVB earlier in the year, but on the basis that it crept up from plus 2% year -on-year, which is I think the first slide you talked about, the 2023 guidance, t o the end result being something like 6%, 7%.  I’m just wondering what levers you have in your cost management action pocket to combat costs if revenue were to disappoint?  That’s number one. The second question is I think we all talked a lot about what mig ht happen to revenues in various rate environments.  Also, just thank you for the disclosures on the structural hedge.  I guess stepping back a little bit from that, just a couple of clarifications.  In a falling rate environment, how would you expect things like customer behaviour to respond?  Things like deposit mix shift like in Hong Kong.  I guess the mix shift towards term happened quite a lot faster in Hong Kong versus the UK on the way up, and it’s still ongoing from the disclosures today.  If rates  were to turn, would you expect that flip back to be pretty quick, we’re still in a pretty high rate environment, or do you still expect the mix shift to continue? I think you talked about things like capital markets might outperform in a falling rate environment.  I guess, on an underlying basis, just how do you see that?  Because capital markets and loan growth, etc, I guess a lot of it’s also to do with the underlying GDP as well, and there’s still a lot of uncertainty on the horizon.  So, even if rates we re to come down, just how quickly do you think these benefits can come through?",Perlie Mong,KBW,7.0,"I just wanted to say thank you all for joining.  I also want to just say clearly I’m really pleased that we’ve had a record profit year in 2023 and the best returns that we’ve had for a decade.  Really  pleased we were able to reward our loyal shareholders with $19  billion of capital returns to our shareholders in respect of 2023.  This included the best full -year dividend since 2008 and three share buybacks.  We still expect to have substantial distribution capacity going forward and we are committed to cost discipline.  I want you in no doubt on that. We expect to have further opportunities to grow revenue and we’re very focused on it, because we’ve come out of that four -year transformation phas e with a very strong focus on growth.  We continue to target a mid -teens ROTE in 2024 and I just want to say thank you for joining us and Neil and the team are available should you need them.  I hope to see many of you here in Hong Kong in April, when we hol d our inaugural Global Investment Summit . Looking forward to being back here at the end of March and for the investment summit in early April.  Thank you all very much.",Noel Quinn,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q7
74,2024,Q1,240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf,1.0,"First of all, just to echo the best wishes, Noel, for the next chapter of your career and private life; I think a well -earned rebalancing.  Georges, I just wondered whet her you’d talk a little bit within the context of ‘higher for longer ’. You’ve referenced subdued loan demand in Hong Kong due to the differentials in interest rates, and I just wonder whether – one of your peers has spoken at some length about looking forw ard to a change in asset mix as loan demand comes back as a way to defend margins and revenue, so I wonder whether you might talk a little bit about whether that’s a material part of the plan and what you think that means for revenue evolution in the next few quarters?  I think I certainly was somewhat surprised that we didn’t see an upgrade to Banking NII guidance this quarter.  I know you don’t rebalance every quarter, but I just wonder whether you might talk to the role that ‘higher for longer ’ has on asse t mix and then on credit demand. And then secondly, Wealth was phenomenal in Q1.  I know there’s a part of the business that’s quite closely linked to what goes on with the Hang Seng Index, which is now up 20% in a short space of time, but I just wonder wh ether you could talk to the sustainability of those run rates. Is that the strategy delivering the net new money flows, or is there an element of market vol atility in there that we should be a little bit careful about?",Jason Napier,UBS,1.0,"Perlie, if I can just give you an indication, what we are seeing at the moment is a very strong level of activity of China corporates expanding across the rest of Asia.  Our outbound activity from mainland China to the rest of the world is seeing a signific ant increase in activity over the past 12 months.  We’ve seen that trend continue in the first quarter of this year.  A lot of people talk about inward investment into China slowing down, but what I would say is outward investment from China to the rest of t he world is actually picking up at quite a pace, a very significant pace.  We’re very well placed to capture that outflow, and we are capturing that outflow. Our business in mainland China performed well last year.  It’s performing well again in the first quarter of this year, and its outbound activity is performing extremely well.  We’ll give more updates on that at the half year, but we are capturing that.  That is why, actually, I think the rest of Asia is performing well on balance sheet, because a lot of it is being fed by good intra -Asia activity and outbound from mainland China.",Noel Quinn,HSBC,2024-Q1-240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf-Q1
75,2024,Q1,240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf,2.0,"I have three questions.  The first one is on non -interest income. I look at the breakdown on non -interest income.  It seems like Wealth is doing quite we ll, but on Transaction Banking there is some weakness.  I think it’s down 9% worldwide.  Can we know what is the reason?  Should we triangulate this to the full year?  What are the drivers to that? This is the first one. The second one is on Hong Kong.  With H ong Kong relaxing LTV ratios, I think basically – not only LTV, but they relaxed the purchase requirements and the stamp duty requirements on residential properties, so I think there is a significant jump in transactions.  I was thinking that this should be  positive to mortgage s at least, and then we are big mortgage providers in Hong  Kong.  Would that have any impact on our outlook in terms of growth, particularly related to Hong Kong?  That’s the second one. And then the last one, I think, is on cost.  If I look at the first quarter I think cost is up 8%, including levy.  How should I look at this?  Are we on track to the 5% cost growth this year?",Katherine Lei,JP Morgan,1.0,"Katherine, I was in Hong Kong recently and spoke to a number of the market partic ipants there and the developers.  Firstly, I think the change – the stamp duty arrangements in Hong Kong in March in the budget – was very well received, and it’s had a positive impact on the activity levels of sales in the Hong Kong market residential sale s. It was an extremely significant inflow of activity in the first month; that will be very beneficial to the liquidity positions of many of those developers.  We have to wait and see how that stabilises, because undoubtedly there was an element of catch up  in that first month because people were anticipating some change, therefore there was low activity in the preceding months.  I think we’ve got to see how that stabilises, but I think that is a very positive move.  It will enhance liquidity within the market , it will enhance activity in the mortgage market, but I think it’s too early to call it a trend at the moment.  I think we need to see how Q2 stabilises following those changes, but a very helpful intervention.",Noel Quinn,HSBC,2024-Q1-240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf-Q2
76,2024,Q1,240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf,3.0,"Firstly, just to commen d Noel as well on his five years as CEO, but also to acknowledge your long stint at HSBC beforehand too.  Two questions, please.  Firstly, on the UK NIM, you’ve seen an improvement for a second consecutive quarter, another six basis points, so outperforming some of the domestic peers.  I can see your loans and deposit balances look fairly flat in that entity.  Perhaps you could just comment on what you’re seeing in terms of deposit migration, mortgage re -fi, and what’s driving that NIM improvement and how sustainable you think that improvement is going forward as well? The second one is just a clarification on Argentina.  You booked $0.5 billion in Q1, guiding to $1 billion for the full year based on last year’s experience.  Presumably what you’re therefore saying is a step down to $0.2 billion per quarter for the remainder of the year, given that you don’t expect the transaction to necessarily close until 12 months’ time?",Andrew Coombs,Citi,1.0,"Again, it’s a difficult one to say, but if you just do the arithmetic of our $1 billio n expected for the full year, of which already $0.5 billion has manifested in the first quarter, a smoothed -out outcome would be the other $0.5 billion phased out evenly over three quarters, but that’s a highly volatile number so I wouldn’t use it as a for ecast.",Georges Elhedery,HSBC,2024-Q1-240502-1q-2024-hsbc-presentation-to-investors-and-analysts-transcript.pdf-Q3
77,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,1.0,"Good morning, Noel.  Good morning, Georges.  My first question is on non-interest income.  If my maths is correct, my calculation shows that our adjusted non- interest income is $5.8 billion this quarter compared to $5.3 billion a year ago, and we had $200 million growth on loans.  Transaction banking is relatively stable, so it seems GBM contributed a lot this quarter.  So, I understand that this business has seasonality and is volatile, but do you expect that momentum to continue going forward or do you think the second half of last year is a relatively weak comparison? The second question is a broader one because I realis ed now you speak less about focusing on Asia these days than you used to and emphasising more on the global network.  Yes, sometimes in some ways they do intersect, but I’m wondering do you still focus on exploring some growth opportunities in Asia and Weal th business in the future and do you have a capital distribution hierarchy and preference among dividends, buy -backs and growth? Thank you.",Jeremy Ho U,CICC,1.0,"Okay, Georges, do you want to take the first one? I’ll give a few comments on the second one and you ta ke the third one on capital distribution.",Noel Quinn,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q1
78,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,1.0,"Good morning, Noel.  Good morning, Georges.  My first question is on non-interest income.  If my maths is correct, my calculation shows that our adjusted non- interest income is $5.8 billion this quarter compared to $5.3 billion a year ago, and we had $200 million growth on loans.  Transaction banking is relatively stable, so it seems GBM contributed a lot this quarter.  So, I understand that this business has seasonality and is volatile, but do you expect that momentum to continue going forward or do you think the second half of last year is a relatively weak comparison? The second question is a broader one because I realis ed now you speak less about focusing on Asia these days than you used to and emphasising more on the global network.  Yes, sometimes in some ways they do intersect, but I’m wondering do you still focus on exploring some growth opportunities in Asia and Weal th business in the future and do you have a capital distribution hierarchy and preference among dividends, buy -backs and growth? Thank you.",Jeremy Ho U,CICC,2.0,"Very good.  Jeremy, so without giving you quarter -by−quarter specifics in the development of our fees and other income component, the growth that you’ve observed year on year in Q2 were mainly dr iven by two areas.  The first one is Wealth, which is obviously a very strategic area where we continue to invest and exhibited growth.  The other one was from markets, in particular from some of the equity business in markets.  This is coming on the basis of  two components: one, a subdued Q2 last year – so there was a base effect which benefited the outlook for Q2 this year; and then the second one is the fact that we’ve seen more activity and more vigorousness, if you want, in the Asian stock markets, in par ticular the Hong Kong stock market.  We’re encourage by this, and, if the trend continues, this will bode well for additional activity in this space. Let me jump to the third question and then I’ll hand over to Noel to conclude on the second one. Capital distribution hierarchy –  first, we’ve committed to 50% dividend payout ratio for this year, which means half our earnings will be earmarked for the foreseeable dividends.  Part of it will be distributed through our interim dividends; the rest will be meted out at the end of the year.  After that we obviously will use capital to support the organic growth of our business. Loan growth, as we said earlier, started to pick up in certain areas.  We are encouraged – or we have ample capital to support the loan growt h, the appetite we have.  We will look at bolt -on acquisitions or areas that are dead- on strategy but supportive of acceleration of the strategy. That will be part of the utilisation of excess capital, and any excess beyond that we will distribute back to s hareholders through a rolling series of share buy -backs. If you look at our CET1 ratio today, at 15%, and you look at our capital accretion – we remain capital generative in the business based on the guidance we’ve given for this year and next year – we’re confident we will have capacity to deliver on the three.  I will say the buy -backs – we’ll continue looking at it on a quarter -by-quarter basis with the ambition to have a rolling series of share buy -backs.",Georges Elhedery,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q1
79,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,1.0,"Good morning, Noel.  Good morning, Georges.  My first question is on non-interest income.  If my maths is correct, my calculation shows that our adjusted non- interest income is $5.8 billion this quarter compared to $5.3 billion a year ago, and we had $200 million growth on loans.  Transaction banking is relatively stable, so it seems GBM contributed a lot this quarter.  So, I understand that this business has seasonality and is volatile, but do you expect that momentum to continue going forward or do you think the second half of last year is a relatively weak comparison? The second question is a broader one because I realis ed now you speak less about focusing on Asia these days than you used to and emphasising more on the global network.  Yes, sometimes in some ways they do intersect, but I’m wondering do you still focus on exploring some growth opportunities in Asia and Weal th business in the future and do you have a capital distribution hierarchy and preference among dividends, buy -backs and growth? Thank you.",Jeremy Ho U,CICC,3.0,"Thanks, Jeremy, and on your second question, is it an Asian strategy? Is it an international strategy? I think they’re interchangeable.  I don’t think they’re mutually exclusive because, if you look at what we do, at the core of what we’ve done for 158 years , or more is we’ve connecte d entrepreneurs and businesses who want to trade with the world.  That’s what we’ve done from day one of HSBC being founded.  So, we’re essentially about helping businesses and individuals trade internationally, invest internationally. Now, why are they one and the same?  Well, a huge amount of the entrepreneurs that we have as clients are based in Asia; they’re based in the Middle East.  They’re based in the East, and they trade with the West, and the West trades with the East.  Asia and the Middle East are hi gh growth markets.  So, I don’t think it’s an either/or.  I think for us it’s very simple: we’re internationally driven, and Asia is a hugely connected international part of the world and will remain so going forward.  The nature of trade will change, as it h as done for 158 years. So, I think we use the words ‘Asia’ and ‘international’ probably interchangeably and sometimes it gets people confused.  We’re investing where there is growth and where we have differentiation.  There is growth; there is international  connectivity; there is differentiation in Asia and there is in the Middle East, and we have the same here in the UK.  Fundamentally, at the core, we’re an international bank.",Noel Quinn,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q1
80,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,2.0,"Good morning, gents, Noel I just wanted to start off and congratulate you on your excellent tenure at HSBC.",Aman Rakkar,Barclays,1.0,"Aman, thank you.  So, on your first question, look, around $43 billion banking NII for this year is a reasonable expectation, and we’re more confident about it because we’re already seven months into the year, and somewhat the forward rate outlook has become a bit less volatile than we’ve experienced over the last few months. Argentina,  we have worked with a planning assumption of $1 billion, so within our around $43 billion we’ve factored in around $1 billion contribution from Argentina.  It is a very difficult -to-predict number; it is a very volatile number; and therefore , the best estimate – you can use around $ 42 billion and add whatever other expectations you may have for Argentina, but we’re sticking with this $1 billion estimate in the uncertainty.  Just for reference, $1 billion was the banking NII contribution of Argentina in 2023, and this is how we’re building the assumpt ion for planning for this year. Now, if you look forward for H2, headwinds and tailwinds facing the banking NII –  the first one to call out is the rates outlook.  We’re using the mid- July curves, which comprise broadly between one and two rate cuts across all the major currencies in the second half.  This is the working assumption.  The second one is on the structural hedge so, as we called out earlier, you should expect a benefit from the $55 billion maturing assets in 2H at 2.8% yields which will be reinvested at higher yields, at the prevailing yields in H2, which will be higher.  You can take a five -year rate as a good benchmark for what rates will be invested at.  But this is partly offset by the additional structural hedging we are likely to do on a n inverted curve.  Again, here your best guide is what we’ve done in H1.  $25 billion of additional structural hedging is a reasonable run rate to expect for H2, but it will depend on market conditions in H2. The other components that are playing as headwin ds and tailwinds are the balance sheet growth.  Balance sheet growth –  we continue to see strong growth in South and Southeast Asia. We continue to see resilience in the mortgage books in the UK and Hong Kong, but we are now encouraged to see stability in t he Hong Kong wholesale book, which has been on a decline for a few quarters.  It’s early to call it a trend, but it is definitely green shoots when we look forward, and it will be supported with rate reductions, the balance sheet growth in this space. And t hen the last one to call out is deposit migration.  That’s particularly true in Hong Kong. Again Q1, Q2 we’ve seen migration at 0% and 1% respectively, which is 1% overall on the half. Just to put it in perspective, this is after full -year 2023 where we’ve seen 12%.  So, again, the trend here is much more encouraging.  We’re very unlikely to see anywhere near the trend of last year, but it remains a difficult one to predict. Now, as you look forward into the full year 2025, we’re not guiding on banking NII, but a few points for you to bear in mind.  The first one is please remove Argentina’s contribution – again, working assumption $1 billion.  This is following the planned sale of Argentina to take place before the end of the year.  Second, remove the one- quarter contribution from Canada, $0.3 billion, in your NII.  Then we’ve shared that there will be $105 billion of existing structural hedge assets which will mature in 2025 with an average yield of 2.8%, so those will provide some tailwind as we reinvest them at  higher yield.  So, beyond that you can apply your own interest rate assumptions on the banking NII sensitivity we provided.  $2.7 billion is the sensitivity we provided across all currencies for a 100- basis  point drop, and you can apply your balance sheet growth assumption and, again, we believe lower rates will be more supportive of a growth in balance sheet when you look into 2025, but basically all of that is factored into our guidance for return on tangi ble equity for 2025 at mid- teens.",Georges Elhedery,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q2
81,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,2.0,"Good morning, gents, Noel I just wanted to start off and congratulate you on your excellent tenure at HSBC.",Aman Rakkar,Barclays,2.0,"So the banking NII sensitivity to a 10% change in pass -through rates remains around $600 million, and this is based off an assumption of around $600 billion of IBCAs.  So, we can work out the maths , if you want, offline.  That number is broadly stable. We’re s till working on an assumption of a 50% pass -through in our banking NII sensitivity. Second, if you look at the cumulative pass -throughs, we’re broadly around 50% from the start of the rate hikes in late 2022 all the way to now, broadly around 50%.  The ear lier part was much lower than 50%; the latter part was much higher than 50%.  It is difficult to predict how pass -throughs will work out on the rate- cut scenario, and this is why I think 50% remains a good estimate of what it could look like, noting that we  don’t have a recent history of that.",Georges Elhedery,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q2
82,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,2.0,"Good morning, gents, Noel I just wanted to start off and congratulate you on your excellent tenure at HSBC.",Aman Rakkar,Barclays,3.0,"Well, firstly, thank you for your comments.  And on your second point on Wealth – I’ll give a very personal comment –  you normally expect Q1 to be the seasonal high and then it to be a bit lower in Q2 and a bit lower.  So actually,  Q2 did exceed expectations in terms of seasonality.  It was a strong quarter.  At the moment I – again, we tend to be a bit on the conservative side and say, ‘Don’t base a trend on a quarter or two’, but I think your assessment that actually Q2 was a strong performance is exactly where we are.  It was stronger than probably one would have expected through normal seasonality. I think it is – if I talk to the team, they were confident of a good performance.  They’d seen good lead indicators.  We’ve taken in in excess of $250 billion of net new invested assets just over the last two and a half years, and we haven’t seen this period where ‘How will cash move from cash to invested assets as interest rates come off? ’ And therefore,  I think it is difficult to predict a trend.  I think we’ve just got to see it go quarter by quarter, but the lead indicators are good; we’ve invested in the business over the last few years to put us in this position. It was all about getting ready for lower interest rates and being in a position to take advantage of it. We invested heavily in the product line- up for our clients to make sure that, if they were going to move into invested assets, they could do so with us rather than another bank.  We invested in distribution.  We had good distribution in Hong Kong, but we didn’t have as good a distribution in other markets,  so we built out distribution in mainland China, in Singapore, in India and in the rest of the world.  So, I think it’s put us in a good position to take advantage of it, but it’s too early to call it a trend.  But your observation is a fair observation for Q2.  It was good, and it’s nice to be able to report that. On performance- related pay and costs, I’ll let Georges cover that, but we’re absolutely committed to the 5%.",Noel Quinn,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q2
83,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,2.0,"Good morning, gents, Noel I just wanted to start off and congratulate you on your excellent tenure at HSBC.",Aman Rakkar,Barclays,4.0,"So, we paid $3.8 billion through full year 2023 on performance- related pay. This is disclosed in our annual reports and accounts, but, if you look at how we accrued for that number through the year in 2023, we act ually under -accrued in the first quarter 2023 and then we topped it up at the fourth quarter to get to that total number.  When you look at full year 2024, we are accruing towards a broadly similar number for the full year than for the full year 2023 . Any decision on performance- related pay will take place in January with the R emuneration Committee after the full year’s performance has been delivered, but we are accruing broadly to the same number.  The difference is that we’re accruing more evenly.  So this is why you’ll see a higher accrual, on a year -on-year basis, in the first half and you will be seeing a lower accrual in the second half on that trajectory.  All of this is factored in our cost guidance of limiting cost growth to around 5%.  We’re absolutely  committed to our circa 5% cost -growth guidance. We’re confident we can deliver it, and we are on track to deliver it.",Georges Elhedery,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q2
84,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,3.0,"Hi, good morning.  Thanks for answering my questions.  I have two, both related to capital.  On the capital side, we saw there is $ 6.4 billion of additions to RWAs.  May I know what is that related to? I think in the notes it’s something related to modelling so I would like to know what assumption changes leads to this $ 6.4 billion and is that a one-off or should we see this as an ongoing addition to the RWA? Number two, we noticed some deterioration in asset quality on the Hong Kong CRE book. According to the disclosures, the deterioration seems quite significant as well.  Can you explain to us w hat is the impact on capital? Because we understand that there is limited impact on ECL charges but mainly reflected on capital.  So, what is the drag on capital? And then also, going forward, what is your view on Hong Kong CRE, in particular for the loans which are already in the stage 3 categories? Are you expecting that there will be a recovery of loans through disposal of collateral or are you expecting that the borrowers will eventually make up for the loans? Thank you.",Katherine Lei,JP Morgan,1.0,"So, first, Wealth income –  the way  we report it essentially is F ees and other income.  So the slide I have there for Wealth – that’s particularly the fees part, which is fees earned on asset under management or for insurance in particular related to new business CSM. So the impact, if you want, on rates is more about the transition of customers from deposits into AUMs.  So this has been happening.  We’re seeing some of our deposits move into net new invested assets and transferring, if you want, to AUMs in our Wealth proposition.  It is likely, on a trend basis, that when rates come down and the earnings you can make on deposits reduces, that customers may shift some of it into AUMs –  it will be visible now in our net new invested assets proposition, and then we will be able to service them in the fee space.  So, yes, there is a component where we do expect more Wealth activity to take place as we see deposits being less remunerative, but this is more on a broad trend basis, not a direct linkage. We are also benefiting from the structural growth of Wealth, in particular in Asia, where we believe the underlying market is growing at very -high-single digit if not double- digit percentages over the next five years, and on top of that underlying growth, which we’re benefiting from.  We are taking market share because of our additional investment in this space.  So, this is definitely a platform that can benefit from a number of trends that will support the momentum. On your second point, it’s a very good point because we talk about balance sheet growth and loan growth, but we have also a strong dependence for our banking NII to deposit growth, which constitutes the underlying for our average interest -earning assets.  So we’ve seen this quarter deposits growing 2%.  I caution you not to annuali se the 2% because some of it is seasonal; some of it is one- off. But we have a fantastic deposit franchise.  You know us. Everywhere we operate, we have a very strong balance sheet that’s very appealing, and we have a very strong proposition in deposits and transaction banking for both wholesale and retail, which means that we will continuously look to capture deposits.  We continue winning Global Payment s Solutions mandates in the w holesale space; we continue being attractive for retail customers; and we jus t shared –  Noel shared 345,000 new customers joining our Hong Kong business alone.  In the UK in 2023 we added 1 million new customers.  So therefore,  we do continue seeing a good underlying momentum to grow our deposits with this very attractive deposit franchise of ours.",Georges Elhedery,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q3
85,2024,Q2,240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf,3.0,"Hi, good morning.  Thanks for answering my questions.  I have two, both related to capital.  On the capital side, we saw there is $ 6.4 billion of additions to RWAs.  May I know what is that related to? I think in the notes it’s something related to modelling so I would like to know what assumption changes leads to this $ 6.4 billion and is that a one-off or should we see this as an ongoing addition to the RWA? Number two, we noticed some deterioration in asset quality on the Hong Kong CRE book. According to the disclosures, the deterioration seems quite significant as well.  Can you explain to us w hat is the impact on capital? Because we understand that there is limited impact on ECL charges but mainly reflected on capital.  So, what is the drag on capital? And then also, going forward, what is your view on Hong Kong CRE, in particular for the loans which are already in the stage 3 categories? Are you expecting that there will be a recovery of loans through disposal of collateral or are you expecting that the borrowers will eventually make up for the loans? Thank you.",Katherine Lei,JP Morgan,2.0,"And I think I’d reinforce that and add another comment.  The trick for us in the past – we were very good as a retail bank; we were very good as a corporate bank; but, when customers, whether they were retail customers or corpor ate customers, wanted to invest in alternative asset classes other than cash, they tended to go to other banks because our product range and our distribution wasn’t strong enough.  We deliberately set out to invest in our products and distribution capabilit y for Wealth so that that cash –  if it did move, it moved within the bank not outside the bank, and one of the byproduct benefits is, if you’ve got a good Wealth proposition, you also attract the cash.  You keep the cash in the bank as well.  They go hand in hand. And so I think –  look, I think we’re in a very different position today in offering Wealth propositions to clients, and what we’ve done is deliberately try to diversify the revenue stream so it’s less dependent on purely corporate banking and retail banking and there is a continuum from retail and corporate banking into banking the individuals and the entrepreneurs in their personal capacity and doing their wealth management in their personal capacity, and that’s, I think, the exciting trend for the future, and I think that’s why we believe that we’re well positioned to deliver mid- teens ROTE next year: because we have that diversity and that continuum of offering.  So I just want to say that’s not a by -chance strategy.  That was a very deliberate strategy to keep both the cash in the bank and the invested assets in the bank. Thank you, everyone, for joining us today.  Before we close,  I’d like to thank you for your questions and for all the discussions we’ve had over the last five years.  I’ve always enjoyed representing my colleagues when we announce our results, and I’m really pleased that the strong first -half numbers announced today demonstrate the improved financial performance that our strategy and execution has driven.  It’s been over 15 years  since the group has generated returns at the current levels, and our new guidance underlines that we expect to be able to sustain it through this year and in 2025.  I wish Georges, the team and all of you the very best, and enjoy the rest of the day.  Thank  you.",Noel Quinn,HSBC,2024-Q2-240801-2q-interim-results-2024-presentation-to-investors-and-analysts-transcript.pdf-Q3
86,2024,Q3,241029-3q-2024-results-to-investors-and-analysts-transcript.pdf,1.0,"Good morning, Georges. Good morning, Jon. Thank you for taking my question. I’ve got one question on transaction banking because we’ve seen a slight recovery in transaction banking income in the third quarter, but I think that’s maybe driven by FX volatility, but maybe we can see more rate cuts going forward and maybe we’re going to see continued FX volatility going forward, so could you please give me a little bit more colour on the future outlook of transaction banking income? If you could comment on both NII and non-NII, that would be quite appreciated. Thank you.",Kunpeng Ma,China Securities,1.0,"We’ve been pleased by the growth in Wholesale Transaction Banking in the quarter, up 7%. As you say, an element of that is client-driven activity around FX and rates volatility, but within there, we continue to invest in Global Trade Solutions and Global Payments Solutions. On Global Trade Solutions, we continue to grow our market share in both Hong Kong and the UK, and so, as that market comes back, there is the opportunity for that to be a platform for our growth. Similarly, you’ll see us continue to invest in Global Payments Solutions, and we see a very optimistic path for the payment markets going forward.",Jon Bingham,HSBC,2024-Q3-241029-3q-2024-results-to-investors-and-analysts-transcript.pdf-Q1
